SpeciesID	COc77203	COc77206	COc77229	COc77230	COc77243	COc77256	COc77265	COc77268	MRFc1	MRFc2	MRFc3	NEc109	NEc118	NEc212	NEc215	NEc311	NEc317	NEc414	NEc416	SVERCc1c16S	SVERCc2	SVERCc2c16S	SVERCc3	SVERCc3c16S	WAcC1	WAcC2	WAcC3	WAcE1	WAcE2	WAcE3
AF407700.1.1564	0	0	0	0	0	0	0	0	4	2	8	2	1	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0
FJ936857.1.1507	2	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GQ500719.1.1523	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
JX222547.1.1521	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	1
HQ721122.1.1381	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1823	0	0	0	0	1	0	0	2	0	1	2	3	2	1	2	0	7	0	3	3	0	0	0	0	0	0	0	0	0	0
FJ516992.1.1523	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AB630765.1.1482	0	0	0	0	0	0	0	0	4	3	3	0	1	2	0	2	0	0	0	2	0	0	0	1	0	0	0	0	0	0
OTU_DN_7593	0	0	0	0	0	0	0	0	0	3	1	3	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	2	1
OTU_DN_11620	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM444992.1.1380	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_9717	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_15616	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_10999	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_2723	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0
OTU_DN_3025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
OTU_DN_1783	3	0	1	0	0	1	1	0	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FQ660526.1.1379	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JN825518.1.1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_4540	1	0	0	0	0	0	0	0	0	0	2	0	4	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0
OTU_DN_7902	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_8436	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ427821.1.1512	0	0	1	0	0	2	0	0	0	0	0	1	2	2	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
EF019898.1.1408	1	1	1	5	1	0	1	0	4	8	5	6	4	1	4	1	2	0	1	16	5	30	2	21	0	0	0	0	0	0
AB630478.1.1487	9	2	2	0	0	0	0	1	3	13	0	22	22	18	4	3	5	6	5	6	0	10	0	1	0	0	0	0	1	0
EA273515.1.1300	0	0	0	0	0	0	0	0	8	2	5	1	0	2	0	2	6	2	2	4	0	3	0	0	0	0	0	1	2	0
KC437136.1.1286	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
GQ406162.1.1533	0	0	0	0	0	1	0	0	2	8	4	2	4	4	3	3	3	1	1	29	6	42	2	18	0	0	0	0	0	0
OTU_DN_14109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EA273518.1.1307	0	1	2	0	0	0	0	0	12	4	10	5	10	8	4	9	2	1	2	9	5	14	0	8	1	0	0	3	2	4
OTU_DN_15402	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ441236.1.1456	1	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_6263	0	2	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GU208395.1.1464	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
FJ592581.1.1414	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_5770	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_13001	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_19405	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LN572867.1.1396	1	5	2	0	0	1	1	1	0	0	1	2	5	1	1	1	2	0	0	6	5	5	0	0	0	0	0	0	0	0
OTU_DN_3933	4	4	3	1	1	0	1	4	0	1	0	0	1	2	0	0	7	3	3	0	0	1	0	0	0	0	0	0	0	0
JF830203.1.1537	0	2	2	0	0	0	0	0	1	1	0	1	4	0	0	0	0	0	0	7	0	9	1	6	0	0	0	0	0	0
OTU_DN_15778	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
KJ410625.1.1224	1	3	2	2	6	7	3	3	4	5	4	1	8	1	1	2	6	2	6	14	1	31	0	18	1	0	0	3	11	4
OTU_DN_11448	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ800930.1.1520	0	0	0	0	0	0	0	0	0	4	0	5	2	4	0	2	1	0	1	1	0	0	0	1	0	0	0	0	0	0
EU881136.1.1522	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	21	3	46	2	19	0	0	0	0	0	0
EU134569.1.1377	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1873	1	3	1	0	2	2	2	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0
EU134455.1.1390	3	6	9	10	6	4	7	9	0	0	0	10	0	10	5	2	8	2	2	17	4	31	4	17	0	0	0	0	0	0
OTU_DN_10204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
FJ535064.1.1489	3	3	3	0	1	0	0	1	0	0	0	9	0	1	1	2	1	5	2	1	0	3	0	6	0	0	0	0	0	0
OTU_DN_18098	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JF727700.1.1526	1	2	1	3	0	1	2	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_5538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0
OTU_DN_2648	1	0	1	1	0	1	0	0	0	2	1	0	2	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
HM445319.1.1521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
JF833861.1.1524	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
FJ478988.1.1520	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU134453.1.1406	0	0	0	0	0	0	0	0	0	0	0	6	1	0	1	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_13610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_18866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
JN178893.1.1496	0	0	0	0	0	0	0	0	6	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
EF018732.1.1412	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	2	0
EU134322.1.1332	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	3	3	3
EU335402.1.1527	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	25	1	8	0	0	0	0	0	0
HQ677574.1.1366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF712867.1.1523	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1
AJ518791.1.1293	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_4088	0	0	2	0	0	0	0	0	0	0	0	1	2	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_3978	0	0	0	0	1	0	0	0	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_10808	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ190549.1.1536	1	0	2	0	0	1	2	0	0	0	0	1	0	1	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0
EU134364.1.1385	21	23	28	10	26	16	25	17	0	2	0	4	10	5	8	4	2	5	0	146	28	355	31	183	1	3	5	9	6	4
EU134394.1.1379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	22	2	18	0	0	0	0	0	0
EU134466.1.1374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	11	0	8	0	0	0	0	0	0
KR779707.1.1373	0	1	1	0	1	4	2	2	0	6	1	0	0	4	4	1	0	0	0	2382	228	4387	275	2078	0	0	0	0	0	0
HF954181.1.1395	2	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	16	0	22	0	18	0	0	0	0	0	0
HQ645149.1.1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0
HM445325.1.1520	0	2	0	0	0	1	0	3	3	2	3	3	1	1	0	1	3	1	1	6	0	15	0	18	0	0	1	1	0	1
HQ397218.1.1493	0	0	0	0	0	0	0	0	0	3	2	0	0	2	1	3	0	1	1	10	1	18	2	29	0	0	1	0	0	0
HQ190463.1.1531	1	3	1	1	2	2	0	0	0	0	0	1	1	0	0	2	2	1	1	12	2	15	1	27	0	0	0	0	0	0
GQ461662.1.1398	82	91	107	56	50	72	80	64	199	209	188	162	151	147	104	170	123	97	106	934	212	2250	250	2070	25	35	45	23	39	22
EU134351.1.1341	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0
JX221964.1.1518	0	0	0	0	1	0	2	0	0	1	0	2	1	1	0	0	1	0	0	11	0	36	7	25	0	0	0	0	0	0
AB240314.1.1514	0	0	0	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	9	0	19	1	4	0	0	0	0	0	0
JQ738791.1.1521	1	0	0	1	2	1	0	0	1	0	1	1	0	0	1	2	0	0	0	6	0	18	1	17	0	0	0	0	0	0
HM444865.1.1379	5	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	34	2	41	0	21	0	0	0	0	0	0
HQ119930.1.1447	1	0	1	2	0	0	3	3	0	0	0	7	10	10	8	7	5	8	7	6	0	1	1	1	0	0	0	0	0	0
LN572951.1.1399	28	28	17	15	33	42	35	34	0	0	0	24	37	29	17	35	15	16	16	138	4	91	38	257	0	0	1	0	0	0
OTU_DN_11372	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_19033	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_8854	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0
OTU_DN_11683	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_4513	0	1	1	1	2	1	3	3	4	0	2	0	0	1	1	0	0	0	0	0	0	4	8	7	0	0	0	0	0	0
OTU_DN_10694	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_11565	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_12898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	2	4	0	0	0	0	0	0
OTU_DN_13246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
OTU_DN_10191	0	0	0	0	0	1	0	0	0	0	1	1	0	3	0	0	0	0	0	0	2	5	6	4	0	0	0	0	0	0
FR687464.1.1519	1	1	0	0	0	0	2	0	53	39	42	3	2	1	0	0	1	0	0	5	1	27	2	5	0	0	0	0	0	0
JQ738792.1.1512	1	0	0	0	0	1	1	0	1	1	2	1	9	9	0	4	4	17	1	60	3	113	11	164	0	0	0	0	0	0
OTU_DN_10200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	5	0	0	0	0	0	0
OTU_DN_13145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
KM260272.1.1350	295	359	484	211	296	399	455	421	0	1	0	234	353	269	216	277	175	203	171	1198	106	1406	282	2076	0	0	1	0	4	2
OTU_DN_7705	0	1	0	2	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	4	0	4	2	2	0	0	0	0	0	0
OTU_DN_19932	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU134384.1.1381	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	1	3	0	1	8	1	4	0	1	0	0	0	2	0	0
OTU_DN_13303	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_19541	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JF833796.1.1465	2	0	0	0	0	0	0	0	0	1	0	8	4	0	10	2	5	0	2	14	1	14	0	16	0	0	0	0	0	0
EU134337.1.1408	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
JF265970.1.1382	1	1	0	3	0	0	1	0	1	2	0	2	1	2	0	5	0	0	0	1	0	3	0	3	0	0	0	0	0	0
OTU_DN_17342	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ825191.1.1521	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JN038609.1.1518	3	4	5	1	0	0	2	3	14	11	5	9	4	4	6	8	13	14	3	22	7	60	4	27	2	2	0	7	4	3
EF019530.1.1410	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0
OTU_DN_8109	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_10498	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HQ330621.1.1396	1	8	11	2	1	4	4	11	24	21	13	7	3	4	3	3	4	8	4	60	11	57	6	61	0	0	0	2	2	1
EU491855.1.1517	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HM445153.1.1382	3	2	4	0	3	0	0	2	4	25	11	3	2	4	10	1	3	0	1	7	0	16	0	10	5	0	3	13	10	9
AY395340.1.1462	0	0	0	0	0	0	0	0	5	6	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	5	2
OTU_DN_8749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
KJ578076.1.1521	0	1	0	0	5	0	1	3	0	0	0	0	0	1	0	0	2	0	2	0	0	1	1	0	0	0	0	0	0	0
JN387291.1.1294	5	5	19	8	9	15	13	6	0	0	0	11	8	13	5	2	24	4	19	27	6	50	4	14	0	0	0	0	0	0
OTU_DN_6675	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	1	0
OTU_DN_3996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_DN_610	0	3	0	4	2	0	1	3	0	3	0	0	0	0	0	0	0	0	1	6	4	20	4	1	1	0	0	0	0	0
OTU_DN_849	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	15	0	0	3	11	3	0	0	10
OTU_DN_1856	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	0	0	0	1	2	2	1
OTU_DN_2810	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	5	1	1	0
OTU_DN_2619	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_DN_8176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
HM444922.1.1385	1	7	5	3	0	2	1	0	0	1	0	3	2	0	4	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0
OTU_DN_2663	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0
JF833508.1.1476	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
EU134434.1.1389	1	1	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	1	2	0	1	0	3	0	0	0	0	0	0
OTU_DN_6338	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_18823	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_7300	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
JN038949.1.1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1
HM445027.1.1281	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	1	5	2	1	0	0	0	0	0	1
OTU_DN_7230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_1934	2	0	1	0	0	4	0	0	0	1	2	0	0	1	0	0	0	3	0	0	0	8	0	2	3	0	0	0	1	0
GU208371.1.1443	4	14	18	5	10	9	16	22	7	24	12	11	8	8	7	14	17	6	10	166	35	316	62	382	0	1	0	0	1	4
OTU_DN_1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	30	0	0	0	0	0	0	0	0
HQ330573.1.1396	95	168	148	70	112	97	134	139	0	0	0	197	128	70	62	36	110	37	76	439	89	768	199	1373	0	0	0	0	1	0
AM936493.1.1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	0	0	0	0	0	0
FJ444643.1.1437	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	4	1	4	0	0	0	0	0	0
EU134709.1.1343	0	0	0	0	2	0	1	0	0	0	0	3	3	0	0	0	0	0	1	2	0	0	3	2	0	0	0	0	0	0
OTU_DN_19214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_DN_7654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU_DN_14463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
AM935343.1.1373	0	0	1	0	1	3	2	0	0	3	1	0	0	0	0	0	0	0	1	14	4	31	2	46	0	0	0	3	0	0
AM935626.1.1356	0	2	2	0	2	2	0	3	0	0	0	0	0	0	0	0	0	0	1	10	4	22	5	27	0	0	0	0	0	0
KF469200.1.1458	5	6	2	0	7	6	10	18	1	1	1	8	4	2	2	2	4	1	2	64	8	76	23	127	0	0	0	0	0	1
OTU_DN_8193	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FQ659006.1.1354	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	3	1	4	2	3	16	0	0	0	0	0	0
KC682911.1.1526	8	42	39	6	13	25	40	81	0	1	1	18	14	6	11	5	3	7	13	163	14	157	31	139	3	0	0	3	1	0
OTU_DN_234	0	6	3	2	14	1	12	16	0	0	0	3	6	5	3	0	0	0	2	28	3	49	14	46	0	0	0	0	0	0
AM934884.1.1374	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
HM186272.1.1372	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0
DQ823196.1.1502	2	3	3	0	1	2	2	1	1	1	0	0	2	0	1	2	2	0	3	2	0	11	0	5	1	1	3	2	2	0
HE653873.1.1453	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	4	0	15	0	0	0	0	0	0	0	0
HM445176.1.1366	0	5	0	0	5	1	0	0	0	0	0	1	3	3	0	0	0	1	1	0	1	4	1	9	0	0	0	0	0	1
JN023259.1.1490	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU409115.1.1359	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF688386.1.1501	0	0	0	0	1	1	1	2	0	0	0	6	6	4	2	0	10	4	9	0	0	0	0	0	0	0	0	0	0	0
JF265707.1.1360	2	4	2	0	0	0	0	1	1	0	0	7	1	1	2	1	2	0	0	0	0	11	0	3	1	0	2	0	2	0
OTU_DN_1796	0	0	1	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	12	0	3	6	0	0	1
OTU_DN_7419	0	0	0	0	2	1	0	5	4	0	1	1	0	0	0	12	15	1	1	0	0	2	0	0	1	5	2	1	0	1
OTU_DN_18841	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_DN_15886	1	5	0	0	2	2	5	2	0	0	0	2	0	0	2	0	3	0	1	2	1	19	0	0	0	1	0	0	1	0
LN555035.1.1378	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	1	1
OTU_DN_402	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	4	2	0	6
OTU_DN_5406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU_DN_990	1	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	53	0	0	0	3	0	0
OTU_DN_63	35	20	14	4	22	30	29	26	1	1	0	12	16	13	6	16	16	4	9	46	10	117	6	102	2	2	0	5	0	3
OTU_DN_306	4	4	2	2	7	6	7	7	3	0	0	5	3	3	1	5	11	5	4	10	0	19	3	12	0	2	1	0	11	0
LN567554.1.1390	11	26	22	7	11	27	10	27	2	1	0	2	10	5	12	3	5	2	2	5	1	16	0	18	2	2	0	4	2	2
OTU_DN_19286	0	1	1	0	0	0	4	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LN572632.1.1390	3	11	0	2	5	9	5	8	0	1	2	5	7	6	2	5	5	7	0	23	3	33	3	20	0	2	0	4	16	4
OTU_DN_19292	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ518786.1.1279	4	7	4	0	3	5	6	5	9	6	9	5	3	4	8	3	0	12	2	152	18	268	22	135	18	56	61	27	18	13
EU979042.1.1503	38	42	37	24	26	17	31	29	0	0	0	9	7	6	14	17	8	10	4	19	13	132	19	45	20	3	11	2	12	4
HM186381.1.1372	160	327	314	545	326	1464	393	326	27	35	19	228	162	263	781	253	182	235	108	928	146	1393	211	1420	62	69	74	125	432	160
OTU_DN_18056	0	0	2	1	1	1	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_DN_8853	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5	1
GQ264163.1.1479	2	6	7	7	7	44	16	5	1	1	0	9	4	6	27	7	4	3	1	15	4	37	2	48	0	0	1	0	17	6
GQ264198.1.1469	0	2	0	0	2	5	0	3	2	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	1	0
AB529689.1.1478	0	0	0	0	0	0	0	0	34	16	11	0	0	0	0	0	0	0	0	0	0	0	0	0	86	28	140	30	30	22
OTU_DN_8991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3
OTU_DN_6923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
GQ263830.1.1459	76	114	104	44	74	105	114	118	3	4	3	39	35	19	29	47	30	25	19	258	20	377	79	512	43	35	43	20	22	51
