MethodID	sample1	sample2	Heterogeneous.Selection	Homogeneous.Selection	Dispersal.Limitation	Homogenizing.Dispersal	Drift.and.Others
CbMPDiCBraya	SVERCc2c16S	MRFc1	0.00721188237096387	0.330231565142182	0.495637768815286	0.00447422330660226	0.162444560364967
CbMPDiCBraya	SVERCc3	MRFc1	0.00447722125326953	0.344985107486427	0.407300924588593	0.0123814746869062	0.230855271984804
CbMPDiCBraya	SVERCc3c16S	MRFc1	0.00650433597040787	0.34531123760286	0.489192304639568	0.00454554109517164	0.154446580691992
CbMPDiCBraya	WAcC1	MRFc1	0.00166504603503071	0.463115298787217	0.199951329446275	0.0594042612168228	0.275864064514655
CbMPDiCBraya	WAcC2	MRFc1	0.00227247124370746	0.456403822860528	0.203335389321296	0.0770038509668634	0.260984465607605
CbMPDiCBraya	WAcC3	MRFc1	0.00594207204833701	0.425624569263965	0.23528928194026	0.0456830898938477	0.28746098685359
CbMPDiCBraya	WAcE1	MRFc1	0.00186657568607853	0.458810172526746	0.254128740735757	0.0378355910294422	0.247358920021976
CbMPDiCBraya	WAcE2	MRFc1	0.00184847860578591	0.445918868246076	0.239541070721537	0.0367049466442926	0.275986635782308
CbMPDiCBraya	WAcE3	MRFc1	0.000528137577079978	0.484134476995519	0.20314842881295	0.0335077073050712	0.27868124930938
CbMPDiCBraya	MRFc3	MRFc2	0.00133560221430827	0.4653842572333	0.105043298157544	0.0874821683670305	0.340754674027817
CbMPDiCBraya	NEc109	MRFc2	0.00862739650898453	0.3183091175557	0.415831666773334	0.00245437505746484	0.254777444104517
CbMPDiCBraya	NEc118	MRFc2	0.00995536520717134	0.333426505832276	0.376623534682112	0.00655590984312882	0.273438684435312
CbMPDiCBraya	NEc212	MRFc2	0.0078093884861417	0.317061121058552	0.305689392779681	0.00710518219411335	0.362334915481512
CbMPDiCBraya	NEc215	MRFc2	0.00829025564210884	0.276289556721453	0.412296144235063	0.00440734203812058	0.298716701363254
CbMPDiCBraya	NEc311	MRFc2	0.00675645885333986	0.336348739870058	0.377986933806927	0.00347184143567571	0.275436026034
CbMPDiCBraya	NEc317	MRFc2	0.00550876032861943	0.373058787610515	0.357477196694214	0.00597367051734837	0.257981584849304
CbMPDiCBraya	NEc414	MRFc2	0.0124747181742842	0.345348399787301	0.317623390538616	0.00359458202856677	0.320958909471232
CbMPDiCBraya	NEc416	MRFc2	0.00963258060762963	0.336473581733537	0.31976475437428	0.00624982689050389	0.32787925639405
CbMPDiCBraya	SVERCc1c16S	MRFc2	0.00195960386032036	0.37323234652385	0.440429054293454	0.00641524151062568	0.17796375381175
CbMPDiCBraya	SVERCc2	MRFc2	0.00177760009090135	0.382152251021653	0.333527021020453	0.0167166804546952	0.265826447412297
CbMPDiCBraya	SVERCc2c16S	MRFc2	0.00278608554013054	0.41994251705506	0.428385239037408	0.00183431553360531	0.147051842833797
CbMPDiCBraya	SVERCc3	MRFc2	0.00208274165808904	0.376531498260303	0.374827129670282	0.00967721353504424	0.236881416876282
CbMPDiCBraya	SVERCc3c16S	MRFc2	0.00274916575400453	0.373834133196228	0.455051110545107	0.00198280958283709	0.166382780921823
CbMPDiCBraya	WAcC1	MRFc2	0.00315957796927246	0.440956193626866	0.248289326894886	0.0514982619067594	0.256096639602216
CbMPDiCBraya	WAcC2	MRFc2	0.00236993417497518	0.436622413167611	0.24022849463625	0.0580261127424906	0.262753045278673
CbMPDiCBraya	WAcC3	MRFc2	0.00189467965746222	0.415113469162938	0.317321616569188	0.0398876996910196	0.225782534919392
CbMPDiCBraya	WAcE1	MRFc2	0.00675875952035633	0.447759790586035	0.272379711347628	0.0298254858062931	0.243276252739687
CbMPDiCBraya	WAcE2	MRFc2	0.000533557890149792	0.42672143893846	0.271048706949212	0.0283619791461725	0.273334317076006
CbMPDiCBraya	WAcE3	MRFc2	0.000913962298998572	0.434589431739627	0.22203998578917	0.0229965677015996	0.319460052470604
CbMPDiCBraya	NEc109	MRFc3	0.00878951203680362	0.326632070496878	0.423872737341506	0.00166495053427951	0.239040729590532
CbMPDiCBraya	NEc118	MRFc3	0.0132842643631142	0.316388247040315	0.403480910330937	0.00077160710197639	0.266074971163658
CbMPDiCBraya	NEc212	MRFc3	0.00880978479925708	0.28323729838874	0.350274045238279	0.00234259010761904	0.355336281466106
CbMPDiCBraya	NEc215	MRFc3	0.0105700597911984	0.278221403091219	0.39273472483136	0.00157221332266986	0.316901598963553
CbMPDiCBraya	NEc311	MRFc3	0.00922292130924977	0.337217591710861	0.40193209425505	0.00152509338087494	0.250102299343964
CbMPDiCBraya	NEc317	MRFc3	0.00874967729177878	0.322633368299679	0.39543172632043	0.00166968595894542	0.271515542129167
CbMPDiCBraya	NEc414	MRFc3	0.0100140280915667	0.323873917641872	0.351609854235797	0.000281897489500113	0.314220302541264
CbMPDiCBraya	NEc416	MRFc3	0.00840497797872701	0.32141852463848	0.34015175309552	0.00156322824296062	0.328461516044313
CbMPDiCBraya	SVERCc1c16S	MRFc3	0.00495108367649489	0.394162340514571	0.438022423431829	0.00429054162123305	0.158573610755872
CbMPDiCBraya	SVERCc2	MRFc3	0.00825129730636334	0.381335851101332	0.362559140022599	0.0145058287447596	0.233347882824946
CbMPDiCBraya	SVERCc2c16S	MRFc3	0.00723044158398469	0.393657391533389	0.46206105209087	0.0090610328364124	0.127990081955344
CbMPDiCBraya	SVERCc3	MRFc3	0.00581267211496616	0.360966238086162	0.395242490951859	0.00272846971840892	0.235250129128604
CbMPDiCBraya	SVERCc3c16S	MRFc3	0.00634659768233976	0.368231711072128	0.480249749463475	0.00261563280807692	0.142556308973981
CbMPDiCBraya	WAcC1	MRFc3	0.00954641759874825	0.448228632215693	0.183038864445416	0.056504836612511	0.302681249127632
CbMPDiCBraya	WAcC2	MRFc3	0.00442598422059141	0.449135222528898	0.19878446447986	0.0589824319625021	0.288671896808149
CbMPDiCBraya	WAcC3	MRFc3	0.00692674076036576	0.445333733865992	0.252377733682051	0.0318303712829851	0.263531420408606
CbMPDiCBraya	WAcE1	MRFc3	0.00237581131916249	0.46201133473614	0.224231683630711	0.0351865482348761	0.27619462207911
CbMPDiCBraya	WAcE2	MRFc3	0.00202473408273082	0.43656240065743	0.230714639966372	0.034824998600081	0.295873226693387
CbMPDiCBraya	WAcE3	MRFc3	0.000497634079056972	0.460106124335916	0.189269771053181	0.0375496125721066	0.312576857959739
CbMPDiCBraya	NEc118	NEc109	0	0.338309154711719	0.0276845458785703	0.118545866139915	0.515460433269796
CbMPDiCBraya	NEc212	NEc109	0.00019026683117498	0.321603568049199	0.0636017636000952	0.0892844268623674	0.525319974657163
CbMPDiCBraya	NEc215	NEc109	0.000890952049403298	0.317089514884452	0.130476362222438	0.083104262536425	0.468438908307282
CbMPDiCBraya	NEc311	NEc109	0	0.344288273169633	0.102218018850784	0.0408448005381016	0.512648907441482
CbMPDiCBraya	NEc317	NEc109	0.000457264151502176	0.360265229227394	0.0903030889382815	0.0521460613034863	0.496828356379336
CbMPDiCBraya	NEc414	NEc109	0.000484013175011872	0.348057974038924	0.0696793849528331	0.0868731676549607	0.49490546017827
CbMPDiCBraya	NEc416	NEc109	0	0.326169227454595	0.0713800519947754	0.0810462191920513	0.521404501358578
CbMPDiCBraya	SVERCc1c16S	NEc109	0	0.429765636738495	0.208993202319712	0.0226998474222434	0.33854131351955
CbMPDiCBraya	SVERCc2	NEc109	0.000431837425910246	0.4247693094901	0.143797479365174	0.0491867653892142	0.381814608329602
CbMPDiCBraya	SVERCc2c16S	NEc109	0	0.416269606562821	0.253360988674802	0.0214567461689868	0.30891265859339
CbMPDiCBraya	SVERCc3	NEc109	0	0.400163893465236	0.158816252271922	0.0236463340223076	0.417373520240535
CbMPDiCBraya	SVERCc3c16S	NEc109	0	0.408061188672809	0.235395269196841	0.0217769409183076	0.334766601212042
CbMPDiCBraya	WAcC1	NEc109	0.00603947398898818	0.31010506295284	0.327936992570604	0.00217149743763267	0.353746973049934
CbMPDiCBraya	WAcC2	NEc109	0.0113939869013268	0.334416325731409	0.339481958942142	0.000961103847871115	0.313746624577252
CbMPDiCBraya	WAcC3	NEc109	0.011977413472394	0.362550869328395	0.382322312524194	0.00104000414613973	0.242109400528877
CbMPDiCBraya	WAcE1	NEc109	0.00963255695225685	0.328391444449739	0.424267488777421	0.000878788041911805	0.236829721778671
CbMPDiCBraya	WAcE2	NEc109	0.010025239225466	0.333004981978055	0.378713830015913	0.00105956207156455	0.277196386709002
CbMPDiCBraya	WAcE3	NEc109	0.00638831433547659	0.348221321957776	0.370055135209579	0.00122039109071733	0.274114837406451
CbMPDiCBraya	NEc212	NEc118	0.000142984895310423	0.286820506881583	0.0919877676690607	0.137341442983917	0.483707297570129
CbMPDiCBraya	NEc215	NEc118	0	0.286719247524512	0.117287879929637	0.0967942153411009	0.499198657204751
CbMPDiCBraya	NEc311	NEc118	0	0.310148850682208	0.0925683396864474	0.0774079313200793	0.519874878311265
CbMPDiCBraya	NEc317	NEc118	0.000394262509935154	0.348759828885625	0.105692045182641	0.10089511421939	0.444258749202408
CbMPDiCBraya	NEc414	NEc118	0.000707496288297816	0.341260922635934	0.0840552889939963	0.08486338908096	0.489112903000812
CbMPDiCBraya	NEc416	NEc118	0	0.300818779893714	0.0896809921599511	0.110310552253758	0.499189675692577
CbMPDiCBraya	SVERCc1c16S	NEc118	0	0.414085334792537	0.211546159925817	0.0575185015826868	0.316850003698959
CbMPDiCBraya	SVERCc2	NEc118	0	0.408564024976239	0.16691511051316	0.0399327230746821	0.384588141435919
CbMPDiCBraya	SVERCc2c16S	NEc118	0.000389967544915883	0.419601106528068	0.228546488566985	0.0502130608655974	0.301249376494433
CbMPDiCBraya	SVERCc3	NEc118	0	0.414617286134314	0.1667608599276	0.020637163273165	0.397984690664921
CbMPDiCBraya	SVERCc3c16S	NEc118	0.000121593023868431	0.428580026500071	0.215382574573984	0.0511257592651068	0.304790046636969
CbMPDiCBraya	WAcC1	NEc118	0.00763330673745007	0.288269949276188	0.30905478408278	0.00522025178080209	0.38982170812278
CbMPDiCBraya	WAcC2	NEc118	0.0113984613191194	0.290213984476314	0.314355830245086	0.00253980370487657	0.381491920254605
CbMPDiCBraya	WAcC3	NEc118	0.0103554368558128	0.312223780859903	0.366227773686436	0.00036351144783322	0.310829497150015
CbMPDiCBraya	WAcE1	NEc118	0.00790408028962975	0.341131093830478	0.380086623771241	0.000341333886020892	0.27053686822263
CbMPDiCBraya	WAcE2	NEc118	0.0077042774170543	0.310465540834658	0.383974976849739	0.000344427904594868	0.297510776993954
CbMPDiCBraya	WAcE3	NEc118	0.00917063111385097	0.325368167117393	0.332788995380759	0.00252155700821088	0.330150649379786
CbMPDiCBraya	NEc215	NEc212	0.0011096820743837	0.349727794557561	0.063717353151103	0.153760001218953	0.431685168997999
CbMPDiCBraya	NEc311	NEc212	0.000235876266325159	0.291466800934909	0.119997463859194	0.106159024713109	0.482140834226463
CbMPDiCBraya	NEc317	NEc212	0.000903624257815917	0.309424815027783	0.0877421351744021	0.081176378407833	0.520753047132166
CbMPDiCBraya	NEc414	NEc212	0.000597567522809867	0.29753139853205	0.0568188326877325	0.106774419662046	0.538277781595362
CbMPDiCBraya	NEc416	NEc212	0.00019824011085334	0.316728614084108	0.0380820952455411	0.0977383854611096	0.547252665098388
CbMPDiCBraya	SVERCc1c16S	NEc212	0.000160803425166584	0.365493748326129	0.232479717750909	0.038378550591658	0.363487179906137
CbMPDiCBraya	SVERCc2	NEc212	0.002184659395259	0.34160781911339	0.217493183885504	0.0402285952406651	0.398485742365183
CbMPDiCBraya	SVERCc2c16S	NEc212	0.000149999170904404	0.390780725452338	0.243608780052186	0.0720348420379214	0.293425653286651
CbMPDiCBraya	SVERCc3	NEc212	0.000790553976834989	0.371124396919852	0.208272778286287	0.0207221682072327	0.399090102609794
CbMPDiCBraya	SVERCc3c16S	NEc212	0.000647265000256086	0.374959180891743	0.242663560629293	0.0326560393368258	0.349073954141882
CbMPDiCBraya	WAcC1	NEc212	0.00377438102319887	0.316701926326256	0.239917549222918	0.00827888213320044	0.431327261294427
CbMPDiCBraya	WAcC2	NEc212	0.0104212407356262	0.316693803647057	0.291233738048394	0.00511131644241678	0.376539901126507
CbMPDiCBraya	WAcC3	NEc212	0.00930555537358331	0.330463406555546	0.323952365290614	0.00303518927774454	0.333243483502512
CbMPDiCBraya	WAcE1	NEc212	0.00986437292510457	0.361361134749514	0.312763491078372	0.00287890537207071	0.313132095874939
CbMPDiCBraya	WAcE2	NEc212	0.00512921652036031	0.344597137475735	0.293744375947932	0.00367025429228297	0.35285901576369
CbMPDiCBraya	WAcE3	NEc212	0.0125349421604173	0.355879416753237	0.253213866664221	0.00444296966520868	0.373928804756916
CbMPDiCBraya	NEc311	NEc215	0.00114471053292118	0.29225869606371	0.162045090000239	0.103742572289475	0.440808931113655
CbMPDiCBraya	NEc317	NEc215	0.00127202254633948	0.323221372437824	0.154413764516796	0.0726797875916919	0.448413052907349
CbMPDiCBraya	NEc414	NEc215	0.00182369278143183	0.305490511100947	0.125401128721729	0.120354482911239	0.446930184484654
CbMPDiCBraya	NEc416	NEc215	0.00105692690955081	0.292929633545961	0.0769191847518242	0.0898376649489404	0.539256589843723
CbMPDiCBraya	SVERCc1c16S	NEc215	0	0.370354660227882	0.271007180672691	0.0179637860786582	0.340674373020769
CbMPDiCBraya	SVERCc2	NEc215	0.000276624705089879	0.324809803598972	0.246071641004001	0.0201966330953109	0.408645297596626
CbMPDiCBraya	SVERCc2c16S	NEc215	0.000995524065917338	0.373817978767695	0.297550228322994	0.0400506364729351	0.287585632370458
CbMPDiCBraya	SVERCc3	NEc215	0	0.35200463413065	0.224258160787917	0.0110689572491052	0.412668247832327
CbMPDiCBraya	SVERCc3c16S	NEc215	0.000374371585232669	0.373828426716732	0.287966228284284	0.0260770641977562	0.311753909215995
CbMPDiCBraya	WAcC1	NEc215	0.00581917556698037	0.303667635927067	0.297573587278168	0.0131498296765409	0.379789771551244
CbMPDiCBraya	WAcC2	NEc215	0.00638724572982124	0.297261576382226	0.316486643737543	0.00323873398020082	0.376625800170209
CbMPDiCBraya	WAcC3	NEc215	0.00551749610861328	0.333688243817009	0.344433873117452	0.00455564957330403	0.311804737383622
CbMPDiCBraya	WAcE1	NEc215	0.00515049865671771	0.326851321750237	0.365250698589422	0.00536719465761725	0.297380286346006
CbMPDiCBraya	WAcE2	NEc215	0.00574685067266465	0.319226463861527	0.34327264176898	0.00273367413062199	0.329020369566206
CbMPDiCBraya	WAcE3	NEc215	0.00574889778145336	0.339180467481675	0.337015628964429	0.00198569459543677	0.316069311177005
CbMPDiCBraya	NEc317	NEc311	0	0.355243231112349	0.107255409089379	0.0650672055811386	0.472434154217133
CbMPDiCBraya	NEc414	NEc311	0.0010118903368878	0.355853885641195	0.0669430452344778	0.138681739793646	0.437509438993793
CbMPDiCBraya	NEc416	NEc311	0	0.306389733071883	0.0746482045643372	0.0884151280264149	0.530546934337365
CbMPDiCBraya	SVERCc1c16S	NEc311	0	0.41646002644706	0.235238855001756	0.0117423617529894	0.336558756798195
CbMPDiCBraya	SVERCc2	NEc311	8.72042323120749e-05	0.36857884313043	0.216635623227513	0.019698892802253	0.394999436607492
CbMPDiCBraya	SVERCc2c16S	NEc311	0	0.403882439799103	0.282833023783757	0.0357501472778683	0.277534389139272
CbMPDiCBraya	SVERCc3	NEc311	0	0.39626129673238	0.205127620586447	0.0153917263094037	0.38321935637177
CbMPDiCBraya	SVERCc3c16S	NEc311	0	0.39937199444861	0.253790848074609	0.0312630096408718	0.315574147835909
CbMPDiCBraya	WAcC1	NEc311	0.00716219059970462	0.304321231746924	0.293720291306498	0.0076650783371899	0.387131208009683
CbMPDiCBraya	WAcC2	NEc311	0.004314668138718	0.309706585354057	0.339613181543738	0.00345358707854152	0.342911977884945
CbMPDiCBraya	WAcC3	NEc311	0.00653520982906624	0.360057986580894	0.33487941530996	0.00451975792582936	0.29400763035425
CbMPDiCBraya	WAcE1	NEc311	0.00375562822977973	0.363975762575722	0.334739690997553	0.00155051853676614	0.295978399660179
CbMPDiCBraya	WAcE2	NEc311	0.00411961856324044	0.389001598957349	0.31561111430095	0.00149191051553289	0.289775757662928
CbMPDiCBraya	WAcE3	NEc311	0.00673630923159257	0.354669630461635	0.283453860775957	0.00299467051747408	0.352145529013342
CbMPDiCBraya	NEc414	NEc317	0.000688049167137905	0.370172498484684	0.0611424932673474	0.0888337811677112	0.47916317791312
CbMPDiCBraya	NEc416	NEc317	0.00113024185012686	0.340938634892008	0.04738828502849	0.151933582313655	0.45860925591572
CbMPDiCBraya	SVERCc1c16S	NEc317	0	0.41297030302422	0.23729276349243	0.0466917472588977	0.303045186224452
CbMPDiCBraya	SVERCc2	NEc317	0	0.417803349633876	0.136473986629869	0.0348075924122768	0.410915071323979
CbMPDiCBraya	SVERCc2c16S	NEc317	0	0.419221991392172	0.257573355161806	0.0839879870582162	0.239216666387806
CbMPDiCBraya	SVERCc3	NEc317	0.000242339186329045	0.405657253236857	0.173183245793359	0.0283793520034794	0.392537809779976
CbMPDiCBraya	SVERCc3c16S	NEc317	0	0.414449260559324	0.261421707823728	0.0532150849880364	0.270913946628912
CbMPDiCBraya	WAcC1	NEc317	0.0064287410868989	0.327481974185429	0.281870101407071	0.00305820197001403	0.381160981350587
CbMPDiCBraya	WAcC2	NEc317	0.00709368216679524	0.329018432333911	0.303132737564486	0.00136053504837986	0.359394612886428
CbMPDiCBraya	WAcC3	NEc317	0.00850597216858823	0.315181302637868	0.424638628187314	0.00197018894301657	0.249703908063213
CbMPDiCBraya	WAcE1	NEc317	0.00515799502394033	0.386931487620461	0.387351572991968	0.00177593061714322	0.218783013746488
CbMPDiCBraya	WAcE2	NEc317	0.00533915720294367	0.341528826194853	0.384629986096735	0.00281832016069008	0.265683710344778
CbMPDiCBraya	WAcE3	NEc317	0.00591515466597456	0.354669657951686	0.340306254547147	0.00266808169810858	0.296440851137084
CbMPDiCBraya	NEc416	NEc414	0.000977128916619383	0.323219940530509	0.0238978314782601	0.147760624529823	0.504144474544789
CbMPDiCBraya	SVERCc1c16S	NEc414	0.000512553246294915	0.409833562792671	0.191711152777364	0.0216352206748496	0.376307510508821
CbMPDiCBraya	SVERCc2	NEc414	0.000877723988389723	0.408712737950542	0.174367815637562	0.0270051382914803	0.389036584132026
CbMPDiCBraya	SVERCc2c16S	NEc414	0.00016298006158458	0.412643574542002	0.234034459435728	0.0266065090115952	0.326552476949091
CbMPDiCBraya	SVERCc3	NEc414	0.000539450229852707	0.402291328920563	0.142988687800022	0.0228603750291886	0.431320158020374
CbMPDiCBraya	SVERCc3c16S	NEc414	0.000786657479656258	0.420160611623917	0.218787346260739	0.0268947927334915	0.333370591902197
CbMPDiCBraya	WAcC1	NEc414	0.00622398621553691	0.29149074867777	0.276294971762594	0.00449194306343231	0.421498350280667
CbMPDiCBraya	WAcC2	NEc414	0.00755428705078626	0.318953052652013	0.318228701557974	0.0136629134330927	0.341601045306134
CbMPDiCBraya	WAcC3	NEc414	0.00749752438298302	0.321691807334899	0.362335806392659	0.0029444426939891	0.30553041919547
CbMPDiCBraya	WAcE1	NEc414	0.00501159557557224	0.363049767766569	0.313493824816458	0.00195772095414347	0.316487090887258
CbMPDiCBraya	WAcE2	NEc414	0.00467552662997697	0.343166722071682	0.3370166530011	0.00121020751709238	0.313930890780148
CbMPDiCBraya	WAcE3	NEc414	0.00730973691941216	0.354066538598053	0.30702706374266	0.00217602029446125	0.329420640445413
CbMPDiCBraya	SVERCc1c16S	NEc416	0	0.387164253659393	0.200130872533887	0.0358441539669462	0.376860719839773
CbMPDiCBraya	SVERCc2	NEc416	0.000348834095475585	0.393210883086988	0.124027136112539	0.0351568220295045	0.447256324675493
CbMPDiCBraya	SVERCc2c16S	NEc416	0.000625432961511207	0.395655035198166	0.225365786349461	0.0524520518359172	0.325901693654945
CbMPDiCBraya	SVERCc3	NEc416	0.000178557831527821	0.396847345046417	0.149530277437415	0.0234386774989752	0.430005142185665
CbMPDiCBraya	SVERCc3c16S	NEc416	0	0.392612374736877	0.225737710896155	0.0227001230742372	0.35894979129273
CbMPDiCBraya	WAcC1	NEc416	0.00921244149221674	0.313759103000494	0.282060797470508	0.00120321877387267	0.393764439262908
CbMPDiCBraya	WAcC2	NEc416	0.00772428664003864	0.335835231707667	0.256277436445337	0.00444031232860757	0.39572273287835
CbMPDiCBraya	WAcC3	NEc416	0.00716784926530875	0.346596287436576	0.314012445608314	0.00064940710717286	0.331574010582628
CbMPDiCBraya	WAcE1	NEc416	0.0041661895433551	0.350399981762783	0.340708200818388	0.00430111326823208	0.300424514607242
CbMPDiCBraya	WAcE2	NEc416	0.00459316598447871	0.317331435302684	0.35146896846611	0.000707333596957956	0.32589909664977
CbMPDiCBraya	WAcE3	NEc416	0.00485417207830452	0.344555917178784	0.319033987177558	0.000352923334426853	0.331203000230927
CbMPDiCBraya	SVERCc2	SVERCc1c16S	0	0.42768491043005	0.0322273013805666	0.159798997237341	0.380288790952043
CbMPDiCBraya	SVERCc2c16S	SVERCc1c16S	0	0.426696226812754	0.0851549588835638	0.07363347812867	0.414515336175012
CbMPDiCBraya	SVERCc3	SVERCc1c16S	0.000467745108288887	0.426306695904519	0.0998717819811899	0.160669117158664	0.312684659847338
CbMPDiCBraya	SVERCc3c16S	SVERCc1c16S	0	0.443775938801404	0.0908640862762756	0.0621394425658516	0.403220532356469
CbMPDiCBraya	WAcC1	SVERCc1c16S	0.00953016086316097	0.351380426843018	0.360205081681471	0.0107235480690483	0.268160782543302
CbMPDiCBraya	WAcC2	SVERCc1c16S	0.00854428897555339	0.362946166024804	0.391116554747765	0.0124764958866397	0.224916494365238
CbMPDiCBraya	WAcC3	SVERCc1c16S	0.0116116677919094	0.343133123991815	0.466315801615531	0.00545380175858266	0.173485604842162
CbMPDiCBraya	WAcE1	SVERCc1c16S	0.00417726901202535	0.340379611897487	0.485040741933961	0.000275540287546847	0.17012683686898
CbMPDiCBraya	WAcE2	SVERCc1c16S	0.00488901096349971	0.348460177835278	0.477720606061787	0.00183852714078543	0.16709167799865
CbMPDiCBraya	WAcE3	SVERCc1c16S	0.0052880580268043	0.343133177973794	0.414063485520585	0.0048945987379183	0.232620679740899
CbMPDiCBraya	SVERCc2c16S	SVERCc2	0.000294331934072514	0.419019549758058	0.0474412173011514	0.269774166797916	0.263470734208802
CbMPDiCBraya	SVERCc3	SVERCc2	0	0.447671596975593	0.0129069987565013	0.114189540335169	0.425231863932736
CbMPDiCBraya	SVERCc3c16S	SVERCc2	0	0.451701591411665	0.0693557949289876	0.15828119604606	0.320661417613288
CbMPDiCBraya	WAcC1	SVERCc2	0.0107145983918929	0.347491117182364	0.333054603295604	0.00701524676672398	0.301724434363415
CbMPDiCBraya	WAcC2	SVERCc2	0.00559234619074875	0.335716586607535	0.363404061671859	0.0086529279871348	0.286634077542722
CbMPDiCBraya	WAcC3	SVERCc2	0.0157971292569365	0.32839284169077	0.394786908127414	0.00621678759553763	0.254806333329341
CbMPDiCBraya	WAcE1	SVERCc2	0.00662098503757303	0.360056392647966	0.364241605647928	0.00499888390419745	0.264082132762336
CbMPDiCBraya	WAcE2	SVERCc2	0.00523236036857691	0.361333539206933	0.367333754125465	0.0080441562678597	0.258056190031165
CbMPDiCBraya	WAcE3	SVERCc2	0.00915340748567567	0.339035331414729	0.378973745511234	0.00432430814635831	0.268513207442004
CbMPDiCBraya	SVERCc3	SVERCc2c16S	0	0.422747812080885	0.103715757681462	0.212470135768099	0.261066294469554
CbMPDiCBraya	SVERCc3c16S	SVERCc2c16S	0	0.437069562354191	0.12889316843257	0.0249029272052029	0.409134342008037
CbMPDiCBraya	WAcC1	SVERCc2c16S	0.0120046635506792	0.320615941818969	0.411855176930918	0.0296572070017223	0.225867010697711
CbMPDiCBraya	WAcC2	SVERCc2c16S	0.00884315967430124	0.343185006885707	0.437045407631702	0.0317661576478605	0.179160268160429
CbMPDiCBraya	WAcC3	SVERCc2c16S	0.0158483670419168	0.339274645942327	0.512591485769959	0.0219826027868407	0.110302898458956
CbMPDiCBraya	WAcE1	SVERCc2c16S	0.00513385639898513	0.330939550171461	0.539583660586279	0.000355279025413199	0.123987653817862
CbMPDiCBraya	WAcE2	SVERCc2c16S	0.00547884618543958	0.350360183932886	0.492776315402892	0.00209026456819258	0.149294389910591
CbMPDiCBraya	WAcE3	SVERCc2c16S	0.00560944312635188	0.345770578106342	0.486312485867043	0.00410394949558589	0.158203543404677
CbMPDiCBraya	SVERCc3c16S	SVERCc3	0	0.436069961060462	0.0516803253263529	0.202866441164582	0.309383272448603
CbMPDiCBraya	WAcC1	SVERCc3	0.00846154811308622	0.335891459980782	0.354106109510892	0.00737699674528605	0.294163885649954
CbMPDiCBraya	WAcC2	SVERCc3	0.00424022931857894	0.344607397269067	0.354111602174016	0.00881309093132261	0.288227680307015
CbMPDiCBraya	WAcC3	SVERCc3	0.00997787282250152	0.35149273864728	0.404381716717185	0.00463119750763693	0.229516474305397
CbMPDiCBraya	WAcE1	SVERCc3	0.00367030380964821	0.378901066451849	0.387040711264695	0.00256019198929911	0.227827726484509
CbMPDiCBraya	WAcE2	SVERCc3	0.00349806906768473	0.334347830938848	0.395284492899302	0.00296900949671672	0.263900597597448
CbMPDiCBraya	WAcE3	SVERCc3	0.00352698753005277	0.372738609396167	0.353347151147763	0.00494608150023117	0.265441170425787
CbMPDiCBraya	WAcC1	SVERCc3c16S	0.00827327267507253	0.334705206394612	0.395344096742391	0.0213056543603005	0.240371769827624
CbMPDiCBraya	WAcC2	SVERCc3c16S	0.00571438071552188	0.382865436985671	0.421336064436388	0.0102377075231693	0.17984641033925
CbMPDiCBraya	WAcC3	SVERCc3c16S	0.0102782858220799	0.350647988991101	0.479917746320582	0.00463876986802426	0.154517208998212
CbMPDiCBraya	WAcE1	SVERCc3c16S	0.00433193412620106	0.370314845821147	0.493276223128088	0.00133022255356165	0.130746774371002
CbMPDiCBraya	WAcE2	SVERCc3c16S	0.00464533176687983	0.394885863543198	0.439423515742983	0.00254371325765159	0.158501575689287
CbMPDiCBraya	WAcE3	SVERCc3c16S	0.00486152925276231	0.370282070252761	0.432771636446722	0.0122703944232249	0.179814369624529
CbMPDiCBraya	WAcC2	WAcC1	0.00262421874741279	0.376189634749455	0.0954258203330448	0.123090826474381	0.402669499695706
CbMPDiCBraya	WAcC3	WAcC1	0.00123487633122735	0.379384475569686	0.119126634237902	0.132790105575868	0.367463908285317
CbMPDiCBraya	WAcE1	WAcC1	0.000730780806803115	0.418742862848247	0.130130106111835	0.137372381301183	0.313023868931932
CbMPDiCBraya	WAcE2	WAcC1	0.00172875039503807	0.398376325660111	0.118149023057607	0.106327513741706	0.375418387145539
CbMPDiCBraya	WAcE3	WAcC1	0.000771893873800594	0.438425039874863	0.106635509052565	0.101653604286843	0.352513952911928
CbMPDiCBraya	WAcC3	WAcC2	0	0.382311661584771	0.130903202434701	0.128848282829853	0.357936853150676
CbMPDiCBraya	WAcE1	WAcC2	0	0.472121351529042	0.160098024185803	0.104017092092372	0.263763532192783
CbMPDiCBraya	WAcE2	WAcC2	0	0.444334347733466	0.174776826568198	0.077218694392134	0.303670131306202
CbMPDiCBraya	WAcE3	WAcC2	0.000452998448432425	0.466482721138877	0.131006100344014	0.137570906276177	0.264487273792499
CbMPDiCBraya	WAcE1	WAcC3	0.000183707408858742	0.447843737064089	0.173141492665659	0.0772041488004545	0.301626914060938
CbMPDiCBraya	WAcE2	WAcC3	0.000728806295006767	0.449698338062006	0.160034183746307	0.0625211283528966	0.327017543543784
CbMPDiCBraya	WAcE3	WAcC3	0.000232981680116539	0.460735002438613	0.159325949083492	0.0742150344181043	0.305491032379674
